"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Cell Migration (GO:0030334)","127/434",0.00909567590631906,0.78479383966701,0,0,1.29935163642004,6.10689571917941,"SEMA5A;SERPINE2;CSF1;FAM107A;ADARB1;MYLK;DOCK10;AKT2;FAM110C;ADORA3;KDR;ENPP2;ARID2;EPHA4;LIMCH1;SEMA6D;HGF;MAGI2;TPM1;PRKCA;MITF;RNF41;TIAM1;FRMD5;SPATA13;ADAM9;EPHA1;CBLL1;VCL;MACF1;CEMIP;TTBK2;PDGFC;ZNF703;PLXNA2;PLXNA1;SRGAP3;SUDS3;DRD2;PLXNA4;CCR1;NTNG1;CARMIL1;TCAF2;JAG1;INSR;CAV1;RDX;IGF1;CYRIB;ALOX15B;DAB2;FER;STK24;STK26;DLG5;NF1;CNTN1;ATM;AMOTL1;FERMT2;ITGB1;PTPRU;ROBO4;MCTP1;CITED2;LAMC2;LDB2;SYNE2;ROBO1;PPP3CA;FLCN;DUSP10;SIN3B;SIN3A;GPER1;EMILIN2;CTSH;PHACTR1;PLEKHG3;ANXA1;MMP7;MYOC;TET1;ADRA2A;TMEFF2;KIF2A;TMSB15A;CDH11;MMRN2;CDH13;SGK3;KANK1;ROCK1;SEMA3C;SEMA3D;LEF1;CXCR4;NEDD9;PRR5L;SEMA3E;PRKX;THBS1;EGFR;WNT11;MGAT5;NTF3;PDPN;GNA12;GCNT2;FYN;CTNNA2;RFFL;MAP4K4;NTRK3;STAT3;MEAK7;ELP3;ELP5;SORL1;VEGFA;APC;KRT16;BRMS1L;F2RL1;RECK;BCAR1"
"Neuron Projection Guidance (GO:0097485)","42/124",0.00991315929684057,0.78479383966701,0,0,1.60431012626135,7.40211394997813,"CYFIP2;SEMA5A;NOTCH2;ROBO2;ROBO4;SEMA3C;SEMA3D;MYCBP2;PTPRO;LRTM1;SEMA3E;EFNA5;KALRN;ARHGAP35;GLI2;EFNB2;EFNB1;DPYSL5;KIF5C;NRCAM;FYN;EMB;EPHB3;EPHA5;EPHA4;LYPLA2;EPHA6;SEMA6A;NIBAN2;SEMA6D;WNT5A;EFNA1;ENAH;KLF7;NFASC;PALLD;FEZ2;CNTN1;CNTN4;SOS1;DSCAML1;CDK5R1"
"Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)","9/17",0.0100703561361912,0.78479383966701,0,0,3.51693165393351,16.1714116642922,"NUP93;SMAD4;DAB2;RBPMS;PPARG;BMP7;KIAA0319;BMP6;BMPR1A"
"Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)","9/17",0.0100703561361912,0.78479383966701,0,0,3.51693165393351,16.1714116642922,"CAMK2D;PARP1;ROCK1;TRPC3;AKAP6;PRKCA;IGF1;IL6ST;PDE9A"
"Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)","19/47",0.0103328353083695,0.78479383966701,0,0,2.12290502793296,9.70683158050563,"WWTR1;FOXC1;SMAD4;JAG1;SMAD3;LEF1;EMP2;AXIN2;AGT;MTOR;LOXL2;TGFBR2;TIAM1;DAB2;GLIPR2;PDPN;ZNF703;GCNT2;FERMT2"
"Myoblast Differentiation (GO:0045445)","10/20",0.0111275907837016,0.78479383966701,0,0,3.12639405204461,14.0635446484367,"ITGB1;RB1;JAG1;EPAS1;SRF;SDC1;IGF1;RBPJ;TBXT;PLEKHM3"
"Pulmonary Valve Development (GO:0003177)","10/20",0.0111275907837016,0.78479383966701,0,0,3.12639405204461,14.0635446484367,"NOTCH2;ROBO2;HEYL;JAG1;HEY2;NFATC1;RBPJ;SMAD6;TNFRSF1B;ROBO1"
"Mitral Valve Development (GO:0003174)","5/7",0.0112402578862592,0.78479383966701,0,0,7.81204868991129,35.0624548056252,"EFNA1;AXIN2;SMAD6;SOX4;BMPR1A"
"Negative Regulation Of Leukocyte Proliferation (GO:0070664)","5/7",0.0112402578862592,0.78479383966701,0,0,7.81204868991129,35.0624548056252,"GREM1;LYN;IL33;TNFAIP3;ENPP3"
"Neuroepithelial Cell Differentiation (GO:0060563)","5/7",0.0112402578862592,0.78479383966701,0,0,7.81204868991129,35.0624548056252,"TUBB2A;WNT11;MAP1B;SOX11;SOX4"
